14:650:468,Design & Mfg 2,"Bottega, William",3.66
14:650:468,Design & Mfg 2,"Demauro, Edward",3.8
14:650:468,Design & Mfg 2,"Denda, Mitsunori",3.88
14:650:468,Design & Mfg 2,"Drazer, German",3.88
14:650:468,Design & Mfg 2,"Guo, Yuebin",4.01
14:650:468,Design & Mfg 2,"Guo, Zhixiong",4.06
14:650:468,Design & Mfg 2,"Jaluria, Yogesh",4.34
14:650:468,Design & Mfg 2,"Knight, Doyle",3.48
14:650:468,Design & Mfg 2,"Lin, Hao",3.11
14:650:468,Design & Mfg 2,"Malhotra, Rajiv",4.02
14:650:468,Design & Mfg 2,"Mazzeo, Aaron",4.11
14:650:468,Design & Mfg 2,"Rossi, Todd",2.73
14:650:468,Design & Mfg 2,"Shan, Jerry",2.89
14:650:468,Design & Mfg 2,"Singer, Jonathan",4.15
14:650:468,Design & Mfg 2,"Tse, Stephen",4.28
14:650:468,Design & Mfg 2,"Weng, George",2.83
14:650:468,Design & Mfg 2,"Zou, Qingze",2.42
14:650:471,Aircraft Flight Dyn,"Bilgen, Onur",2.22
14:650:478,Me Aspects Elec Pkgg,"Saxena, Lakshmendra",4.33
14:650:485,Computing Environmen,"Kotelnikov, Alexei",4.22
14:650:488,Aerospace Engineering Design 2,"Gu, Xi",3.7
14:650:488,Aerospace Engineering Design 2,"Pelegri, Assimina",3.54
14:650:488,Aerospace Engineering Design 2,"Bagchi, Prosenjit",3.25
14:650:488,Aerospace Engineering Design 2,"Bai, Xiaoli",3.77
14:650:488,Aerospace Engineering Design 2,"Bilgen, Onur",2.55
14:650:488,Aerospace Engineering Design 2,"Demauro, Edward",3.95
14:650:488,Aerospace Engineering Design 2,"Knight, Doyle",2.35
14:125:201,Intro Biomedical Eng,"Mann, Adrian",3.76
14:125:304,Biomaterial,"Gormley, Adam",4.12
14:125:455,BME Global Health,"Pierce, Mark",4.22
14:125:490,Bme Ha Research II,"Androulakis, Ioannis",2.52
14:155:210,Biological Foundations In Chemical Engineering,"Dignon, Gregory",4.3
14:155:304,Transport Phenomena In Chemical Engineering II,"Robbins, Jason",3.59
14:180:426,Structural Design,"Farokh, Pedram",3.46
14:180:438,Transportatn Engg II,"Singh, Jeevanjot",4.22
14:180:448,Elements Hydrology,"Nikolopoulos, Efthymios",4.04
14:332:226,Probability & Random Processes,"Spasojevic, Predrag",2.62
14:332:322,Principles of Communication Systems,"Liu, Hang",4.52
14:332:345,Linear Systems & Signals,"Yang, Guosong",3.35
14:332:346,Digital Signal Processing,"Zhang, Yuqian",2.18
14:332:348,Digital Signal Processing Lab,"Zhang, Yuqian",2.46
14:332:361,Electronic Devices,"Hassan, Umer",4.1
14:332:393,Professionalism/ethics,"Jha, Shantenu",4.11
14:332:435,Topics In Electrical & Computer Engineering: Biosensing And Bioelectronics,"Javanmard, Mehdi",2.88
14:332:456,Network Centric Programming,"Liu, Xufei",3.82
14:332:467,Microelectronic Processing,"Ramanathan, Shriram",4.33
14:440:221,Engineering Mechanics: Statics,"Weng, George",2.6
14:440:468,Packaging Machinery,"Golden, Martin",4.4
14:540:462,Fac Layout & Mh,"Reagan, Randall",3.76
14:540:485,Industrial Informatics: Industrial Data Analytics,"Ezzat Ahmed, Aziz",4.47
14:635:206,Thermo Of Materials,"Akdogan, Enver",4.24
14:635:314,Strength Of Mat,"Matthewson, John",4.5
14:635:361,Mse Of Polymers,"Lehman, Richard",2.92
14:635:404,Mse Seminar,"Birnie, Dunbar",3.59
14:650:350,Mech Eng Mes W/lab,"Zou, Qingze",2.29
14:650:432,Mech Engg Lab II,"Lin, Hao",3.43
14:650:433,Aerospace Engr Lab,"Lin, Hao",3.58
14:650:435,Energy Systems Lab,"Lin, Hao",4.04
14:650:449,Aerospace Materials,"Gurvich, Mark",3.26
14:650:463,Compressible Fluid Dynamics,"DeMauro, Edward",4.09
14:650:468,Design & Mfg 2,"Baruh, Haim",2.7
14:650:468,Design & Mfg 2,"Burlion, Laurent",3.68
14:650:468,Design & Mfg 2,"Cook Chennault, Kimberly",3.49
14:650:468,Design & Mfg 2,"Diez Garias, Francisco",3.22
14:650:468,Design & Mfg 2,"Lynch, Jennifer",3.26
14:650:468,Design & Mfg 2,"Norris, Andrew",3.28
14:650:471,Aircraft Flight Dyn,"Baruh, Haim",3.62
14:650:488,Aerospace Engineering Design 2,"Baruh, Haim",4.06
14:650:488,Aerospace Engineering Design 2,"Burlion, Laurent",3.68
14:650:488,Aerospace Engineering Design 2,"DeMauro, Edward",3.39
14:650:488,Aerospace Engineering Design 2,"Diez Garias, Francisco",1.79
14:650:488,Aerospace Engineering Design 2,"Weng, George",3.83
14:650:488,Aerospace Engineering Design 2,"Zou, Qingze",3.66
14:125:402,Senior Design II Lec,"Kyker-Snowman, Kelly",3.92
14:155:304,Transport Phenomena In Chemical Engineering II,"Pedersen, Henrik",3.84
14:155:307,Computational Methods In Chemical Engineering,"Guo, Ashley",4.5
14:155:416,Process Engineering Laboratory II,"Ramachandran, Rohit",3.18
14:155:416,Process Engineering Laboratory II,"Pedersen, Henrik",2.61
14:155:428,Chemical Engineering Design,"Hildebrandt, Diane",4.04
14:180:372,Soil Mechanics,"Oathes, Tyler",4.36
14:180:374,Soil Mechanics Lab,"Al-Adhami, Hiba",3.94
14:180:431,Dsgn Env Eng Facilit: Sustainability,"Li, Yalin",3.6
14:180:438,Transportatn Engg II,"Jin, Jing",3.17
14:332:226,Probability & Random Processes,"Yang, Guosong",2.81
14:332:231,Digital Logic Design,"Lateef, Omer",3.45
14:332:312,Discrete Mathematics Ece,"Liu, Hang",4.23
14:332:322,Principles Of Communication Systems,"Pompili, Dario",2.48
14:332:345,Linear Systems & Signals,"Gajic, Zoran",1.69
14:332:423,Computer & Communication Networks,"Raghunandan, Krishnamurthy",3.58
14:332:436,Topics in Electrical & Computer Engineering: Probabilistic Graphical Models,"Bletsas, Aggelos",4.33
14:332:445,Topics In Electrical & Computer Engineering: Digital Communication Systems,"Petropulu, Athina",4.5
14:332:456,Network Centric Programming,"Zhang, Zhao",3.77
14:440:127,Introduction To Computers For Engineers,"Barillas, Katie",3.81
14:440:221,Engineering Mechanics: Statics,"Lynch, Jennifer",2.89
14:440:418,Packaging Development Process,"Santos, Patricia",3.47
14:440:471,Distribution Pkg,"Miller, Christopher",3.97
14:440:473,Packaging Lab II,"Miller, Christopher",4.23
14:540:210,Eng Probability,"Elsayed, Elsayed",3.82
14:540:311,Deter Models Op Res,"Coit, David",3.34
14:540:462,Fac Layout & Mh,"Reagan, Randy",3.79
14:540:492,Special Problems: Intro To Reliability Eng.,"Elsayed, Elsayed",3.73
14:635:252,Lab I,"Mercurio Jr, Steven",4.15
14:635:354,Lab III,"Saini, Rajan",3.89
14:650:291,Mechanics Of Materials,"Vlassis, Nikolaos Napoleon",3.43
14:650:351,Thermodynamics,"Jaluria, Yogesh",3.79
14:650:388,Cad In Mechanical Engineering,"Hubler, Jesse",4.2
14:650:432,Mech Engg Lab II,"Shan, Jerry",3.67
14:650:433,Aerospace Engr Lab,"Shan, Jerry",3.64
14:650:439,Multiphysics Simulations,"Mazzeo, Aaron",3.86
14:650:459,Aerospace Propulsion,"Berg, Steven",3.9
14:650:468,Design & Mfg 2,"Reihani, Amin",4.23
14:650:468,Design & Mfg 2,"Yi, Jingang",4.05
14:650:471,Aircraft Flight Dyn,"Burlion, Laurent",3.51
14:650:488,Aerospace Engineering Design 2,"Benaroya, Haym",3.02
